,YIELD_SPREAD,CPI,HY_SPREAD,VIX,SKEW,VIX3M,VIX_BKWD,T5YIE,ICSA,T5YIE_ZONE,ICSA_ZONE,REGIME,REGIME_SCORE,IG_SPREAD,IG_SCORE,STLFSI,FSI_SCORE,SAHM,SAHM_SCORE,LAGGING_TOTAL,RISK_SCORE,SIGNAL,ACTION,LEADING_SCORE,COINCIDENT_SCORE,LAGGING_SCORE,S_YIELD,S_CPI,S_REGIME,S_VIX,S_SKEW,S_BKWD,S_HY,S_IG,S_FSI,S_SAHM
2022-04-28,0.22,5.957820738137087,4.62,29.989999771118164,136.35000610351562,31.149999618530273,-1.1599998474121094,3.39,20.9,HIGH,LOW,과열,1,1.45,1,-0.3842,0,-0.13,0,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,0,2,1,1,1,0,0,1,0,0
2022-04-29,0.19,5.957820738137087,4.62,33.400001525878906,136.69000244140625,33.18000030517578,0.220001220703125,3.3,20.9,HIGH,LOW,과열,1,1.45,1,0.1824,1,-0.13,0,2,4.67,🟡 흐림,위험자산 10~20% 축소,1.71,2.33,0.62,0,2,1,2,1,1,0,1,1,0
2022-05-02,0.26,5.957820738137087,4.62,32.34000015258789,131.39999389648438,33.0099983215332,-0.6699981689453125,3.21,21.8,HIGH,LOW,과열,1,1.45,1,0.1824,1,-0.07,0,2,4.09,🟡 흐림,위험자산 10~20% 축소,1.71,1.75,0.62,0,2,1,2,1,0,0,1,1,0
2022-05-03,0.19,5.957820738137087,4.62,29.25,129.0,30.809999465942383,-1.5599994659423828,3.21,21.8,HIGH,LOW,과열,1,1.45,1,0.1824,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-05-04,0.27,5.957820738137087,4.62,25.420000076293945,127.75,28.09000015258789,-2.6700000762939453,3.24,21.8,HIGH,LOW,과열,1,1.45,1,0.1824,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-05-05,0.34,5.957820738137087,4.62,31.200000762939453,128.64999389648438,32.68000030517578,-1.4799995422363281,3.23,21.8,HIGH,LOW,과열,1,1.45,1,0.1824,1,-0.07,0,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,0,2,1,2,0,0,0,1,1,0
2022-05-06,0.4,5.957820738137087,4.62,30.190000534057617,126.20999908447266,32.310001373291016,-2.1200008392333984,3.22,21.8,HIGH,LOW,과열,1,1.45,1,0.2118,1,-0.07,0,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,0,2,1,2,0,0,0,1,1,0
2022-05-09,0.44,5.957820738137087,4.62,34.75,127.05000305175781,35.04999923706055,-0.2999992370605469,3.06,20.4,HIGH,LOW,과열,1,1.45,1,0.2118,1,-0.07,0,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,0,2,1,2,0,0,0,1,1,0
2022-05-10,0.37,5.957820738137087,4.62,32.9900016784668,125.86000061035156,33.970001220703125,-0.9799995422363281,2.92,20.4,HIGH,LOW,과열,1,1.45,1,0.2118,1,-0.07,0,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,0,2,1,2,0,0,0,1,1,0
2022-05-11,0.25,5.957820738137087,4.62,32.560001373291016,124.51000213623047,33.630001068115234,-1.0699996948242188,3.0,20.4,HIGH,LOW,과열,1,1.45,1,0.2118,1,-0.07,0,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,0,2,1,2,0,0,0,1,1,0
2022-05-12,0.28,5.957820738137087,4.62,31.770000457763672,119.91000366210938,33.08000183105469,-1.3100013732910156,2.89,20.4,HIGH,LOW,과열,1,1.45,1,0.2118,1,-0.07,0,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,0,2,1,2,0,0,0,1,1,0
2022-05-13,0.32,5.957820738137087,4.62,28.8700008392334,122.08999633789062,30.700000762939453,-1.8299999237060547,3.03,20.4,HIGH,LOW,과열,1,1.45,1,0.5613,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-05-16,0.3,5.957820738137087,4.62,27.469999313354492,117.52999877929688,29.510000228881836,-2.0400009155273438,3.04,22.5,HIGH,NEUTRAL,둔화_주의,2,1.45,1,0.5613,1,-0.07,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,0,2,2,1,0,0,0,1,1,0
2022-05-17,0.27,5.957820738137087,4.62,26.100000381469727,117.68000030517578,28.3700008392334,-2.270000457763672,3.08,22.5,HIGH,NEUTRAL,둔화_주의,2,1.45,1,0.5613,1,-0.07,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,0,2,2,1,0,0,0,1,1,0
2022-05-18,0.21,5.957820738137087,4.62,30.959999084472656,123.45999908447266,32.79999923706055,-1.8400001525878906,3.05,22.5,HIGH,NEUTRAL,둔화_주의,2,1.45,1,0.5613,1,-0.07,0,2,4.08,🟡 흐림,위험자산 10~20% 축소,2.29,1.17,0.62,0,2,2,2,0,0,0,1,1,0
2022-05-19,0.21,5.957820738137087,4.62,29.350000381469727,122.66000366210938,30.790000915527344,-1.4400005340576172,2.97,22.5,HIGH,NEUTRAL,둔화_주의,2,1.45,1,0.5613,1,-0.07,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,0,2,2,1,0,0,0,1,1,0
2022-05-20,0.18,5.957820738137087,4.62,29.43000030517578,122.31999969482422,31.139999389648438,-1.7099990844726562,2.88,22.5,HIGH,NEUTRAL,둔화_주의,2,1.45,1,0.3062,1,-0.07,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,0,2,2,1,0,0,0,1,1,0
2022-05-23,0.21,5.957820738137087,4.62,28.479999542236328,120.55000305175781,30.290000915527344,-1.8100013732910156,2.92,21.1,HIGH,LOW,과열,1,1.45,1,0.3062,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-05-24,0.26,5.957820738137087,4.62,29.450000762939453,122.95999908447266,30.739999771118164,-1.289999008178711,2.87,21.1,HIGH,LOW,과열,1,1.45,1,0.3062,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-05-25,0.27,5.957820738137087,4.62,28.3700008392334,118.8499984741211,29.729999542236328,-1.3599987030029297,2.88,21.1,HIGH,LOW,과열,1,1.45,1,0.3062,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-05-26,0.29,5.957820738137087,4.62,27.5,122.27999877929688,29.280000686645508,-1.7800006866455078,2.96,21.1,HIGH,LOW,과열,1,1.45,1,0.3062,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-05-27,0.27,5.957820738137087,4.62,25.719999313354492,121.25,28.020000457763672,-2.3000011444091797,2.95,21.1,HIGH,LOW,과열,1,1.45,1,0.2803,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-05-30,0.27,5.957820738137087,4.62,25.719999313354492,121.25,28.020000457763672,-2.3000011444091797,2.95,19.9,HIGH,LOW,과열,1,1.45,1,0.2803,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-05-31,0.32,5.957820738137087,4.62,26.190000534057617,119.0999984741211,27.989999771118164,-1.7999992370605469,2.96,19.9,HIGH,LOW,과열,1,1.45,1,0.2803,1,-0.07,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-06-01,0.28,5.957820738137087,4.62,25.690000534057617,119.30000305175781,27.719999313354492,-2.029998779296875,2.96,19.9,HIGH,LOW,과열,1,1.45,1,0.2803,1,0.0,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-06-02,0.27,5.957820738137087,4.62,24.719999313354492,121.4000015258789,27.059999465942383,-2.3400001525878906,2.97,19.9,HIGH,LOW,과열,1,1.45,1,0.2803,1,0.0,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-06-03,0.3,5.957820738137087,4.62,24.790000915527344,122.25,27.329999923706055,-2.539999008178711,3.04,19.9,HIGH,LOW,과열,1,1.45,1,-0.1614,0,0.0,0,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,0,2,1,1,0,0,0,1,0,0
2022-06-06,0.31,5.957820738137087,4.62,25.06999969482422,122.36000061035156,27.219999313354492,-2.1499996185302734,3.05,21.3,HIGH,LOW,과열,1,1.45,1,-0.1614,0,0.0,0,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,0,2,1,1,0,0,0,1,0,0
2022-06-07,0.23,5.957820738137087,4.62,24.020000457763672,120.66000366210938,26.520000457763672,-2.5,3.03,21.3,HIGH,LOW,과열,1,1.45,1,-0.1614,0,0.0,0,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,0,2,1,1,0,0,0,1,0,0
2022-06-08,0.25,5.957820738137087,4.62,23.959999084472656,119.12999725341797,26.540000915527344,-2.5800018310546875,3.06,21.3,HIGH,LOW,과열,1,1.45,1,-0.1614,0,0.0,0,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,0,2,1,1,0,0,0,1,0,0
2022-06-09,0.21,5.957820738137087,4.62,26.09000015258789,120.66000366210938,28.010000228881836,-1.9200000762939453,3.08,21.3,HIGH,LOW,과열,1,1.45,1,-0.1614,0,0.0,0,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,0,2,1,1,0,0,0,1,0,0
2022-06-10,0.09,5.957820738137087,4.62,27.75,121.63999938964844,29.719999313354492,-1.9699993133544922,3.13,21.3,HIGH,LOW,과열,1,1.45,1,-0.0468,0,0.0,0,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,0,2,1,1,0,0,0,1,0,0
2022-06-13,0.03,5.957820738137087,4.62,34.02000045776367,124.13999938964844,34.2400016784668,-0.220001220703125,3.11,21.1,HIGH,LOW,과열,1,1.45,1,-0.0468,0,0.0,0,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,0,2,1,2,0,0,0,1,0,0
2022-06-14,0.04,5.957820738137087,4.62,32.689998626708984,125.16000366210938,33.279998779296875,-0.5900001525878906,2.88,21.1,HIGH,LOW,과열,1,1.45,1,-0.0468,0,0.0,0,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,0,2,1,2,0,0,0,1,0,0
2022-06-15,0.13,5.957820738137087,4.62,29.6200008392334,118.36000061035156,30.780000686645508,-1.1599998474121094,3.0,21.1,HIGH,LOW,과열,1,1.45,1,-0.0468,0,0.0,0,1,2.61,🟢 맑음,기본 비중 유지,1.71,0.58,0.31,0,2,1,1,0,0,0,1,0,0
2022-06-16,0.14,5.957820738137087,4.62,32.95000076293945,122.4800033569336,33.4900016784668,-0.5400009155273438,2.87,21.1,HIGH,LOW,과열,1,1.45,1,-0.0468,0,0.0,0,1,3.19,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.31,0,2,1,2,0,0,0,1,0,0
2022-06-17,0.08,5.957820738137087,4.62,31.1299991607666,121.1500015258789,32.36000061035156,-1.230001449584961,2.8,21.1,HIGH,LOW,과열,1,1.45,1,0.0348,1,0.0,0,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,0,2,1,2,0,0,0,1,1,0
2022-06-20,0.08,5.957820738137087,4.62,31.1299991607666,121.1500015258789,32.36000061035156,-1.230001449584961,2.8,21.4,HIGH,LOW,과열,1,1.45,1,0.0348,1,0.0,0,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,0,2,1,2,0,0,0,1,1,0
2022-06-21,0.1,5.957820738137087,4.62,30.190000534057617,121.37999725341797,31.25,-1.0599994659423828,2.84,21.4,HIGH,LOW,과열,1,1.45,1,0.0348,1,0.0,0,2,3.51,🟡 흐림,위험자산 10~20% 축소,1.71,1.17,0.62,0,2,1,2,0,0,0,1,1,0
2022-06-22,0.1,5.957820738137087,4.62,28.950000762939453,119.22000122070312,30.239999771118164,-1.289999008178711,2.74,21.4,HIGH,LOW,과열,1,1.45,1,0.0348,1,0.0,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-06-23,0.08,5.957820738137087,4.62,29.049999237060547,121.11000061035156,30.190000534057617,-1.1400012969970703,2.69,21.4,HIGH,LOW,과열,1,1.45,1,0.0348,1,0.0,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-06-24,0.09,5.957820738137087,4.62,27.229999542236328,120.43000030517578,28.950000762939453,-1.720001220703125,2.82,21.4,HIGH,LOW,과열,1,1.45,1,0.377,1,0.0,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-06-27,0.12,5.957820738137087,4.62,26.950000762939453,119.9800033569336,28.18000030517578,-1.2299995422363281,2.79,21.2,HIGH,LOW,과열,1,1.45,1,0.377,1,0.0,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-06-28,0.1,5.957820738137087,4.62,28.360000610351562,120.45999908447266,29.149999618530273,-0.7899990081787109,2.73,21.2,HIGH,LOW,과열,1,1.45,1,0.377,1,0.0,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-06-29,0.04,5.957820738137087,4.62,28.15999984741211,119.26000213623047,29.0,-0.8400001525878906,2.59,21.2,HIGH,LOW,과열,1,1.45,1,0.377,1,0.0,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-06-30,0.06,5.957820738137087,4.62,28.709999084472656,119.94000244140625,29.709999084472656,-1.0,2.58,21.2,HIGH,LOW,과열,1,1.45,1,0.377,1,0.0,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-07-01,0.04,5.957820738137087,4.62,26.700000762939453,118.58999633789062,28.520000457763672,-1.8199996948242188,2.6,21.2,HIGH,LOW,과열,1,1.45,1,0.6124,1,-0.03,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-07-04,0.04,5.957820738137087,4.62,26.700000762939453,118.58999633789062,28.520000457763672,-1.8199996948242188,2.6,21.4,HIGH,LOW,과열,1,1.45,1,0.6124,1,-0.03,0,2,2.92,🟢 맑음,기본 비중 유지,1.71,0.58,0.62,0,2,1,1,0,0,0,1,1,0
2022-07-05,0.0,5.957820738137087,4.62,27.540000915527344,118.19000244140625,28.899999618530273,-1.3599987030029297,2.51,21.4,HIGH,LOW,과열,1,1.45,1,0.6124,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-06,-0.04,5.957820738137087,4.62,26.729999542236328,117.44999694824219,28.389999389648438,-1.6599998474121094,2.48,21.4,HIGH,LOW,과열,1,1.45,1,0.6124,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-07,-0.02,5.957820738137087,4.62,26.079999923706055,118.76000213623047,28.030000686645508,-1.9500007629394531,2.53,21.4,HIGH,LOW,과열,1,1.45,1,0.6124,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-08,-0.03,5.957820738137087,4.62,24.639999389648438,118.12999725341797,27.299999237060547,-2.6599998474121094,2.62,21.4,HIGH,LOW,과열,1,1.45,1,0.4266,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-11,-0.08,5.957820738137087,4.62,26.170000076293945,119.80000305175781,28.25,-2.0799999237060547,2.56,21.2,HIGH,LOW,과열,1,1.45,1,0.4266,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-12,-0.07,5.957820738137087,4.62,27.290000915527344,121.33000183105469,28.81999969482422,-1.529998779296875,2.5,21.2,HIGH,LOW,과열,1,1.45,1,0.4266,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-13,-0.22,5.957820738137087,4.62,26.81999969482422,120.41000366210938,28.559999465942383,-1.739999771118164,2.51,21.2,HIGH,LOW,과열,1,1.45,1,0.4266,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-14,-0.19,5.957820738137087,4.62,26.399999618530273,121.91999816894531,28.610000610351562,-2.210000991821289,2.54,21.2,HIGH,LOW,과열,1,1.45,1,0.4266,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-15,-0.2,5.957820738137087,4.62,24.229999542236328,122.4800033569336,27.079999923706055,-2.8500003814697266,2.59,21.2,HIGH,LOW,과열,1,1.45,1,0.0665,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-18,-0.19,5.957820738137087,4.62,25.299999237060547,120.55000305175781,27.81999969482422,-2.520000457763672,2.63,21.6,HIGH,LOW,과열,1,1.45,1,0.0665,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-19,-0.22,5.957820738137087,4.62,24.5,120.04000091552734,27.309999465942383,-2.809999465942383,2.67,21.6,HIGH,LOW,과열,1,1.45,1,0.0665,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-20,-0.21,5.957820738137087,4.62,23.8799991607666,117.23999786376953,26.700000762939453,-2.8200016021728516,2.67,21.6,HIGH,LOW,과열,1,1.45,1,0.0665,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-21,-0.19,5.957820738137087,4.62,23.110000610351562,118.70999908447266,26.219999313354492,-3.1099987030029297,2.55,21.6,HIGH,LOW,과열,1,1.45,1,0.0665,1,-0.03,0,2,3.49,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.62,1,2,1,1,0,0,0,1,1,0
2022-07-22,-0.21,5.957820738137087,4.62,23.030000686645508,119.1500015258789,25.969999313354492,-2.9399986267089844,2.56,21.6,HIGH,LOW,과열,1,1.45,1,-0.2732,0,-0.03,0,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,2,1,1,0,0,0,1,0,0
2022-07-25,-0.19,5.957820738137087,4.62,23.360000610351562,119.45999908447266,25.799999237060547,-2.4399986267089844,2.58,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.2732,0,-0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-07-26,-0.21,5.957820738137087,4.62,24.690000534057617,121.29000091552734,26.420000076293945,-1.7299995422363281,2.56,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.2732,0,-0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-07-27,-0.18,5.957820738137087,4.62,23.239999771118164,121.91999816894531,25.309999465942383,-2.0699996948242188,2.61,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.2732,0,-0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-07-28,-0.17,5.957820738137087,4.62,22.329999923706055,122.66999816894531,24.329999923706055,-2.0,2.67,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.2732,0,-0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-07-29,-0.22,5.957820738137087,4.62,21.329999923706055,122.29000091552734,23.790000915527344,-2.460000991821289,2.73,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.1936,0,-0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-01,-0.3,5.957820738137087,4.62,22.84000015258789,122.94000244140625,24.860000610351562,-2.020000457763672,2.72,22.8,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.1936,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-02,-0.31,5.957820738137087,4.62,23.93000030517578,121.77999877929688,25.65999984741211,-1.7299995422363281,2.69,22.8,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.1936,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-03,-0.37,5.957820738137087,4.62,21.950000762939453,121.16000366210938,24.3700008392334,-2.4200000762939453,2.72,22.8,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.1936,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-04,-0.35,5.957820738137087,4.62,21.440000534057617,122.80999755859375,24.31999969482422,-2.8799991607666016,2.64,22.8,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.1936,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-05,-0.41,5.957820738137087,4.62,21.149999618530273,122.80999755859375,24.18000030517578,-3.030000686645508,2.64,22.8,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4828,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-08,-0.44,5.957820738137087,4.62,21.290000915527344,123.69000244140625,24.479999542236328,-3.1899986267089844,2.65,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4828,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-09,-0.48,5.957820738137087,4.62,21.770000457763672,123.91000366210938,24.690000534057617,-2.9200000762939453,2.66,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4828,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-10,-0.45,5.957820738137087,4.62,19.739999771118164,125.04000091552734,23.459999084472656,-3.719999313354492,2.61,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4828,0,0.03,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,1,2,2,0,0,0,0,1,0,0
2022-08-11,-0.36,5.957820738137087,4.62,20.200000762939453,126.83999633789062,23.709999084472656,-3.509998321533203,2.67,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4828,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-12,-0.41,5.957820738137087,4.62,19.530000686645508,129.33999633789062,23.309999465942383,-3.779998779296875,2.67,22.1,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4033,0,0.03,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,1,2,2,0,0,0,0,1,0,0
2022-08-15,-0.41,5.957820738137087,4.62,19.950000762939453,127.62000274658203,23.31999969482422,-3.3699989318847656,2.62,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4033,0,0.03,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,1,2,2,0,0,0,0,1,0,0
2022-08-16,-0.43,5.957820738137087,4.62,19.690000534057617,126.08999633789062,23.31999969482422,-3.6299991607666016,2.61,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4033,0,0.03,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,1,2,2,0,0,0,0,1,0,0
2022-08-17,-0.39,5.957820738137087,4.62,19.899999618530273,122.05999755859375,23.600000381469727,-3.700000762939453,2.65,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4033,0,0.03,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,1,2,2,0,0,0,0,1,0,0
2022-08-18,-0.34,5.957820738137087,4.62,19.559999465942383,124.22000122070312,23.389999389648438,-3.8299999237060547,2.7,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.4033,0,0.03,0,1,3.17,🟡 흐림,위험자산 10~20% 축소,2.86,0.0,0.31,1,2,2,0,0,0,0,1,0,0
2022-08-19,-0.27,5.957820738137087,4.62,20.600000381469727,123.68000030517578,24.31999969482422,-3.719999313354492,2.72,22.0,HIGH,NEUTRAL,둔화_주의,2,1.45,1,-0.3679,0,0.03,0,1,3.75,🟡 흐림,위험자산 10~20% 축소,2.86,0.58,0.31,1,2,2,1,0,0,0,1,0,0
2022-08-22,-0.29,5.957820738137087,4.62,23.799999237060547,123.93000030517578,26.0,-2.200000762939453,2.74,21.5,HIGH,LOW,과열,1,1.45,1,-0.3679,0,0.03,0,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,2,1,1,0,0,0,1,0,0
2022-08-23,-0.24,5.957820738137087,4.62,24.110000610351562,123.83000183105469,25.920000076293945,-1.8099994659423828,2.77,21.5,HIGH,LOW,과열,1,1.45,1,-0.3679,0,0.03,0,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,2,1,1,0,0,0,1,0,0
2022-08-24,-0.25,5.957820738137087,4.62,22.81999969482422,122.77999877929688,24.889999389648438,-2.0699996948242188,2.79,21.5,HIGH,LOW,과열,1,1.45,1,-0.3679,0,0.03,0,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,2,1,1,0,0,0,1,0,0
2022-08-25,-0.32,5.957820738137087,4.62,21.780000686645508,123.0999984741211,24.1299991607666,-2.3499984741210938,2.77,21.5,HIGH,LOW,과열,1,1.45,1,-0.3679,0,0.03,0,1,3.18,🟡 흐림,위험자산 10~20% 축소,2.29,0.58,0.31,1,2,1,1,0,0,0,1,0,0
